Num intranidal nodes,Num nodes,Num intranidal vessels,Injection location,Injection pressure (mmHg),Num vessels,Flow min (mL/min),Flow mean (mL/min),Flow max (mL/min),Pressure min (mmHg),Pressure mean (mmHg),Pressure max (mmHg),Resistance min (mmHg*min/mL),Resistance mean (mmHg*min/mL),Resistance max (mmHg*min/mL),Radius min (cm),Radius mean (cm),Radius max (cm),Length min (cm),Length mean (cm),Length max (cm),Num fistulous,Fistulous flow min (mL/min),Fistulous flow mean (mL/min),Fistulous flow max (mL/min),Fistulous pressure min (mmHg),Fistulous pressure mean (mmHg),Fistulous pressure max (mmHg),Fistulous resistance min (mmHg*min/mL),Fistulous resistance mean (mmHg*min/mL),Fistulous resistance max (mmHg*min/mL),Fistulous radius min (cm),Fistulous radius mean (cm),Fistulous radius max (cm),Fistulous length min (cm),Fistulous length mean (cm),Fistulous length max (cm),Num plexiform,Plexiform flow min (mL/min),Plexiform flow mean (mL/min),Plexiform flow max (mL/min),Plexiform pressure min (mmHg),Plexiform pressure mean (mmHg),Plexiform pressure max (mmHg),Plexiform resistance min (mmHg*min/mL),Plexiform resistance mean (mmHg*min/mL),Plexiform resistance max (mmHg*min/mL),Plexiform radius min (cm),Plexiform radius mean (cm),Plexiform radius max (cm),Plexiform length min (cm),Plexiform length mean (cm),Plexiform length max (cm),Num intranidal,Intranidal flow min (mL/min),Intranidal flow mean (mL/min),Intranidal flow max (mL/min),Intranidal pressure min (mmHg),Intranidal pressure mean (mmHg),Intranidal pressure max (mmHg),Intranidal resistance min (mmHg*min/mL),Intranidal resistance mean (mmHg*min/mL),Intranidal resistance max (mmHg*min/mL),Intranidal radius min (cm),Intranidal radius mean (cm),Intranidal radius max (cm),Intranidal length min (cm),Intranidal length mean (cm),Intranidal length max (cm),Num feeder,Feeder flow min (mL/min),Feeder flow mean (mL/min),Feeder flow max (mL/min),Feeder pressure min (mmHg),Feeder pressure mean (mmHg),Feeder pressure max (mmHg),Feeder resistance min (mmHg*min/mL),Feeder resistance mean (mmHg*min/mL),Feeder resistance max (mmHg*min/mL),Feeder radius min (cm),Feeder radius mean (cm),Feeder radius max (cm),Feeder length min (cm),Feeder length mean (cm),Feeder length max (cm),Num drainer,Drainer flow min (mL/min),Drainer flow mean (mL/min),Drainer flow max (mL/min),Drainer pressure min (mmHg),Drainer pressure mean (mmHg),Drainer pressure max (mmHg),Drainer resistance min (mmHg*min/mL),Drainer resistance mean (mmHg*min/mL),Drainer resistance max (mmHg*min/mL),Drainer radius min (cm),Drainer radius mean (cm),Drainer radius max (cm),Drainer length min (cm),Drainer length mean (cm),Drainer length max (cm),Feeder total flow (mL/min),Drainer total flow (mL/min),Min rupture risk (%),Mean rupture risk (%),Max rupture risk (%),Percent filled (%),Percent filled post-injection (%),Blood pressure hypotension,CVP pressure,Cardiac phase,Num columns,Num compartments,Num cross vessels,Fistula compartment index,Occluded,Error
672,686,860,,0,882,0.0018,1.3685,86.6013,0.001,2.9066,18.4021,0.0,5.6018,136.9099,0.01,0.0156,1,0.05,0.2595,25,6,11.0087,11.3985,12.2638,3.833,3.9687,4.27,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,854,0.0018,0.5191,1.5931,0.0101,2.8919,8.8752,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,860,0.0018,0.595,12.2638,0.0101,2.8995,8.8752,0.3482,5.5344,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.0812,21.0468,52.8488,0.4304,7.6632,18.4021,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,13.8928,28.0624,47.517,0.0198,0.04,0.0678,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,84.1871577472007,84.18715774721775,0,1.2495,27.3142,0.0,0.0,profound,elevated,average,5,4,40,2,,[2.023607445294062e-09]
672,686,860,DV3,20,882,0.0057,3.0879,196.28,0.0022,6.429,39.8845,0.0,5.6018,136.9099,0.01,0.0156,1,0.05,0.2595,25,6,26.4424,27.4319,29.6058,9.2067,9.5512,10.3081,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,854,0.0057,1.1513,3.7014,0.0318,6.4136,20.6203,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,860,0.0057,1.3346,29.6058,0.0318,6.4355,20.6203,0.3482,5.5344,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.1013,47.727,119.3366,0.9718,12.1508,32.1417,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,15.4359,63.636,117.4276,0.022,0.0908,0.1675,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,190.90786330585354,190.90786330589242,0,17.4912,56.2067,2.093,2.093,moderate,elevated,average,5,4,40,2,,[2.023607445294062e-09]
672,686,860,DV3,20,882,0.0004,1.2285,75.5023,0.0008,2.6113,18.1522,0.0,5.6018,136.9099,0.01,0.0156,1,0.05,0.2595,25,6,11.0282,11.4722,12.4346,3.8398,3.9944,4.3295,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,854,0.0004,0.4686,1.4931,0.0023,2.6103,8.3182,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,860,0.0004,0.5453,12.4346,0.0023,2.62,8.3182,0.3482,5.5344,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.0241,18.2682,45.34,0.3692,2.6711,6.3789,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,4.0255,27.0252,50.8965,0.0057,0.0385,0.0726,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,73.02476198692844,73.02476198694347,0,1.1207,25.0927,34.5349,34.5349,profound,elevated,average,5,4,40,2,,[2.023607445294062e-09]
672,686,860,DV3,30,882,0.0064,3.0028,190.7305,0.0021,6.2194,39.9326,0.0,5.6018,136.9099,0.01,0.0156,1,0.05,0.2595,25,6,26.4521,27.4688,29.6912,9.2101,9.5641,10.3379,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,854,0.0064,1.1152,3.6594,0.0357,6.2126,20.3862,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,860,0.0064,1.2991,29.6912,0.0357,6.236,20.3862,0.3482,5.5344,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.0486,46.3317,115.5821,0.9412,8.8315,26.1301,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,6.4767,61.7756,119.1174,0.0092,0.0881,0.1699,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,185.32666542571758,185.32666542575507,0,17.1681,55.8154,4.8837,19.0698,moderate,elevated,average,5,4,40,2,,[2.023607445294062e-09]
672,686,860,DV3,30,882,0.0039,1.247,69.9527,0.0008,2.8807,18.2003,0.0,5.6018,136.9099,0.01,0.0156,1,0.05,0.2595,25,6,11.038,11.509,12.5201,3.8432,4.0072,4.3592,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,854,0.0039,0.5183,1.6739,0.0217,2.8871,9.3249,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,860,0.0039,0.5949,12.5201,0.0217,2.895,9.3249,0.3482,5.5344,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.0348,16.8992,41.5855,0.3386,2.9551,10.4997,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,12.9846,31.1376,52.5863,0.0185,0.0444,0.075,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,67.44356410679258,67.44356410680639,0,1.4784,29.0083,75.0,75.0,profound,elevated,average,5,4,40,2,,[2.023607445294062e-09]
803,817,999,,0,1020,0.0048,1.2602,84.2384,0.0009,3.3183,48.5474,0.0,5.598,136.9099,0.01,0.0148,1,0.05,0.2276,25,7,3.2177,4.3336,5.42,1.1203,1.5089,1.8871,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.0048,0.5801,7.9564,0.0266,3.2317,44.3241,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.0048,0.6064,7.9564,0.0266,3.2196,44.3241,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.2194,26.2659,73.9783,1.7556,26.7803,48.5474,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,16.95,26.2659,36.7711,0.0242,0.0375,0.0524,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,78.79782346349353,78.79782346351529,0,5.9788,82.434,0.0,0.0,moderate,elevated,average,6,4,48,2,AF2,[1.5505510238729818e-09]
803,817,999,,0,1020,0.002,0.5268,35.296,0.0004,1.3848,20.2277,0.0,5.598,136.9099,0.01,0.0148,1,0.05,0.2276,25,7,1.3408,1.8055,2.2581,0.4668,0.6286,0.7862,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.002,0.2417,3.3151,0.011,1.3464,18.4681,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.002,0.2526,3.3151,0.011,1.3414,18.4681,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0867,10.9423,30.8236,0.7315,10.9411,20.2277,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,7.0586,10.9423,15.3207,0.0101,0.0156,0.0218,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,32.82696748236139,32.826967482370534,0,0.427,52.4287,0.0,0.0,profound,elevated,average,6,4,48,2,AF2,[1.5505510238729818e-09]
803,817,999,DV3,20,1020,0.0002,1.2282,78.604,0.0009,3.2705,41.1426,0.0,5.598,136.9099,0.01,0.0148,1,0.05,0.2276,25,7,1.5252,5.5491,7.4997,0.531,1.9321,2.6112,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.0002,0.5751,7.3853,0.001,3.2038,41.1426,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.0002,0.61,7.4997,0.001,3.1949,41.1426,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.1218,24.3704,69.3731,1.6463,18.8285,38.1653,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,4.4703,27.3506,40.6132,0.0064,0.039,0.0579,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,73.11130987717706,73.11130987719714,0,6.075,79.8811,41.1411,41.1411,moderate,elevated,average,6,4,48,2,AF2,[1.5505510238729818e-09]
803,817,999,DV3,20,1020,0.0003,0.5932,29.6616,0.0003,1.7766,18.6085,0.0,5.598,136.9099,0.01,0.0148,1,0.05,0.2276,25,7,0.3517,3.1216,4.3378,0.1225,1.0869,1.5103,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.0003,0.3172,2.744,0.0019,1.7673,15.2865,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.0003,0.3369,4.3378,0.0019,1.7625,15.2865,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.011,9.0541,26.2185,0.6222,3.9893,9.8456,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,14.3617,18.6213,22.3394,0.0205,0.0266,0.0319,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,27.14045389604477,27.140453896052268,0,0.35,45.9486,73.4735,73.4735,profound,elevated,average,6,4,48,2,AF2,[1.5505510238729818e-09]
803,817,999,DV3,30,1020,0.0025,1.2839,75.7868,0.0008,3.5535,41.0898,0.0,5.598,136.9099,0.01,0.0148,1,0.05,0.2276,25,7,0.679,6.1569,8.5395,0.2364,2.1437,2.9733,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.0025,0.6292,7.0997,0.0137,3.5055,39.5518,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.0025,0.668,8.5395,0.0137,3.4959,39.5518,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.073,23.4227,67.0706,1.5917,14.8526,32.9743,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,15.1804,33.5429,42.9142,0.0216,0.0478,0.0612,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,70.2680530840185,70.26805308403796,0,6.4433,78.5297,66.5666,67.5676,moderate,elevated,average,6,4,48,2,AF2,[1.5505510238729818e-09]
803,817,999,DV3,30,1020,0.0012,0.6761,28.2852,0.0003,2.2146,18.6221,0.0,5.598,136.9099,0.01,0.0148,1,0.05,0.2276,25,7,1.1979,3.9711,5.3776,0.4171,1.3827,1.8724,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.0012,0.3975,2.4585,0.0066,2.2142,13.6957,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.0012,0.4225,5.3776,0.0066,2.2084,13.6957,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0598,8.1389,23.9159,0.5675,4.468,8.182,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,21.0838,24.8136,28.2852,0.0301,0.0354,0.0403,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,24.297197102886415,24.297197102893133,0,0.8829,42.1825,77.0771,77.0771,profound,elevated,average,6,4,48,2,AF2,[1.5505510238729818e-09]
803,817,999,,0,1020,0.0049,2.6611,181.0684,0.002,6.1494,39.9743,0.0,5.5876,136.9099,0.01,0.0149,1,0.05,0.2276,25,7,22.3932,23.5728,24.6086,7.7969,8.2076,8.5682,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.0049,1.1041,4.0481,0.0271,6.1507,22.5516,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.0049,1.2615,24.6086,0.0271,6.1651,22.5516,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.1782,58.5746,117.139,0.9539,8.9118,24.3953,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,39.0656,58.5746,91.6872,0.0557,0.0835,0.1308,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,175.72378557603326,175.72378557611225,0,15.4102,59.2752,0.0,0.0,moderate,elevated,average,6,4,48,2,AF3,[1.5695990221218996e-09]
803,817,999,,0,1020,0.002,1.1105,75.6394,0.0008,2.5644,18.1335,0.0,5.5876,136.9099,0.01,0.0149,1,0.05,0.2276,25,7,9.3299,9.8214,10.2529,3.2485,3.4196,3.5699,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.002,0.46,1.6866,0.0112,2.5626,9.396,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.002,0.5256,10.2529,0.0112,2.5686,9.396,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0695,24.4035,48.8051,0.3974,3.496,9.5132,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,16.2729,24.4035,38.2004,0.0232,0.0348,0.0545,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,73.21038434565149,73.21038434568453,0,0.6872,29.2686,0.0,0.0,profound,elevated,average,6,4,48,2,AF3,[1.5695990221218996e-09]
803,817,999,DV3,20,1020,0.0023,2.4591,168.0644,0.0019,5.5765,40.0833,0.0,5.5876,136.9099,0.01,0.0149,1,0.05,0.2276,25,7,22.932,23.6463,25.1526,7.9844,8.2332,8.7576,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.0023,1.0007,3.5116,0.0131,5.5749,19.5629,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.0023,1.1594,25.1526,0.0131,5.5935,19.5629,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.083,54.22,107.5866,0.8761,4.5146,11.3628,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,16.1798,54.22,98.2928,0.0231,0.0773,0.1402,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,162.66004849327786,162.66004849335098,0,13.9519,54.4024,1.7017,1.7017,moderate,elevated,average,6,4,48,2,AF3,[1.5695990221218996e-09]
803,817,999,DV3,20,1020,0.002,0.9702,62.6355,0.0007,2.2697,18.2425,0.0,5.5876,136.9099,0.01,0.0149,1,0.05,0.2276,25,7,9.2654,9.8948,10.797,3.226,3.4452,3.7593,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.002,0.4067,1.4119,0.0114,2.2658,7.8656,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.002,0.4732,10.797,0.0114,2.2741,7.8656,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0257,20.066,39.2527,0.3196,1.4451,3.5193,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,6.613,24.4575,44.806,0.0094,0.0349,0.0639,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,60.14664726289603,60.14664726292306,0,0.5802,23.1755,43.1431,43.1431,profound,elevated,average,6,4,48,2,AF3,[1.5695990221218996e-09]
803,817,999,DV3,30,1020,0.0045,2.3755,161.5625,0.0018,5.3872,40.1378,0.0,5.5876,136.9099,0.01,0.0149,1,0.05,0.2276,25,7,22.6926,23.683,25.4247,7.9011,8.2459,8.8524,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.0045,0.967,3.2434,0.0249,5.3869,18.0685,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.0045,1.1261,25.4247,0.0249,5.4069,18.0685,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0354,52.0427,102.8105,0.8372,2.3161,4.8466,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,4.7369,52.0427,101.5956,0.0068,0.0742,0.1449,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,156.12817995190017,156.12817995197,0,13.6181,51.679,3.7037,3.7037,moderate,elevated,average,6,4,48,2,AF3,[1.5695990221218996e-09]
803,817,999,DV3,30,1020,0.0033,0.9905,56.1335,0.0006,2.5465,18.2971,0.0,5.5876,136.9099,0.01,0.0149,1,0.05,0.2276,25,7,9.013,9.9315,11.069,3.1382,3.4579,3.854,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.0033,0.4566,1.8241,0.0185,2.5438,10.1618,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.0033,0.523,11.069,0.0185,2.5502,10.1618,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0733,17.9205,34.4766,0.2807,3.5907,10.0355,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,18.0559,29.9089,48.1088,0.0258,0.0427,0.0686,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,53.61477872151833,53.61477872154228,0,1.0505,31.9539,80.1802,80.1802,profound,elevated,average,6,4,48,2,AF3,[1.5695990221218996e-09]
803,817,999,,0,1020,0.0,2.0827,140.1724,0.0,4.7544,44.0435,0.0,5.598,136.9099,0.01,0.0148,1,0.05,0.2261,25,7,20.942,23.5507,29.4505,7.2916,8.1999,10.2541,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.0031,0.8393,5.8917,0.0171,4.6759,32.8221,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.0031,0.9985,29.4505,0.0171,4.7006,32.8221,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.1824,44.94,130.4642,1.0624,23.3579,44.0435,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,18.8799,44.94,82.4142,0.0269,0.0641,0.1175,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,134.81994807763434,134.8199480775288,0,9.9726,72.1376,0.0,0.0,moderate,elevated,average,6,4,48,2,AF1,[5.5357474769405286e-09]
803,817,999,,0,1020,0.0,0.8695,58.5996,0.0,1.9831,18.3513,0.0,5.598,136.9099,0.01,0.0148,1,0.05,0.2261,25,7,8.7252,9.8121,12.2703,3.0379,3.4164,4.2723,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.0013,0.3497,2.4547,0.0071,1.9481,13.6751,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.0013,0.416,12.2703,0.0071,1.9584,13.6751,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0712,18.7224,54.3572,0.4426,9.5152,18.3513,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,7.8659,18.7224,34.3367,0.0112,0.0267,0.049,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,56.16731592022362,56.16731592017949,0,0.5728,42.1308,0.0,0.0,profound,elevated,average,6,4,48,2,AF1,[5.5357474769405286e-09]
803,817,999,DV3,20,1020,0.0,1.9265,129.015,0.0,4.3464,40.1272,0.0,5.598,136.9099,0.01,0.0148,1,0.05,0.2261,25,7,21.5517,23.6273,28.6457,7.5039,8.2265,9.9739,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.0063,0.7681,5.5074,0.0352,4.2793,30.6808,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.0063,0.9283,28.6457,0.0352,4.3069,30.6808,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.088,41.201,120.2811,0.9795,15.7174,34.1296,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,10.5957,41.201,89.4585,0.0151,0.0588,0.1276,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,123.60305093911279,123.60305093901485,0,9.0547,69.8254,4.2042,4.2042,moderate,elevated,average,6,4,48,2,AF1,[5.5357474769405286e-09]
803,817,999,DV3,20,1020,0.0,0.79,47.4422,0.0,1.9108,18.2626,0.0,5.598,136.9099,0.01,0.0148,1,0.05,0.2261,25,7,8.8815,9.8887,11.4655,3.0924,3.443,3.9921,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.0014,0.3393,2.0704,0.0079,1.8902,11.5338,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.0014,0.4062,11.4655,0.0079,1.9011,11.5338,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0232,14.9989,44.1741,0.3597,3.99,8.4374,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,8.9656,20.9605,41.381,0.0128,0.0299,0.059,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,44.9504187817022,44.950418781665476,0,0.5031,36.2944,61.7618,61.7618,profound,elevated,average,6,4,48,2,AF1,[5.5357474769405286e-09]
803,817,999,DV3,30,1020,0.0,1.8725,123.4362,0.0,4.2674,40.1832,0.0,5.598,136.9099,0.01,0.0148,1,0.05,0.2261,25,7,21.7038,23.6655,28.2433,7.5568,8.2399,9.8338,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.002,0.7556,5.3152,0.0112,4.2094,29.6102,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.002,0.9161,28.2433,0.0112,4.2377,29.6102,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0408,39.3315,115.1896,0.938,11.8971,29.1726,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,0.8695,39.9112,92.9806,0.0012,0.0569,0.1326,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,117.99460236985182,117.99460236975723,0,9.0011,68.608,49.6496,51.4515,moderate,elevated,average,6,4,48,2,AF1,[5.5357474769405286e-09]
803,817,999,DV3,30,1020,0.0,0.83,44.9031,0.0,2.2519,18.3187,0.0,5.598,136.9099,0.01,0.0148,1,0.05,0.2261,25,7,8.6666,9.927,11.0631,3.0175,3.4564,3.8519,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.0094,0.402,1.8782,0.0522,2.2393,10.4631,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.0094,0.4687,11.0631,0.0522,2.2479,10.4631,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0704,13.1609,39.0826,0.3183,4.478,9.6353,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,14.8695,26.7344,44.9031,0.0212,0.0381,0.064,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,39.34197021244117,39.341970212408434,0,0.9723,32.9555,100.0,100.0,profound,elevated,average,6,4,48,2,AF1,[5.5357474769405286e-09]
803,817,999,,0,1021,0.0219,2.6892,183.7046,0.002,6.2377,39.9452,0.0,5.5925,136.9099,0.01,0.0149,1,0.05,0.231,25,7,22.4577,23.5628,24.6715,7.8193,8.2041,8.5901,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.0219,1.1145,3.9886,0.1221,6.2087,22.2197,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.0219,1.2718,24.6715,0.1221,6.2227,22.2197,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.1727,44.5901,116.4356,0.9481,16.3757,39.5344,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,40.9973,59.4535,92.1778,0.0585,0.0848,0.1315,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,178.3604080833146,178.36040808334394,0,15.4171,58.767,0.0,0.0,moderate,elevated,average,6,4,48,2,,[1.5769202978440973e-09]
803,817,999,,0,1021,0.0091,1.1222,76.7378,0.0009,2.6011,18.1214,0.0,5.5925,136.9099,0.01,0.0149,1,0.05,0.231,25,7,9.3568,9.8172,10.2791,3.2578,3.4181,3.579,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,992,0.0091,0.4643,1.6618,0.0507,2.5868,9.2577,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,999,0.0091,0.5299,10.2791,0.0507,2.5926,9.2577,0.3482,5.5343,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.0672,18.5772,48.512,0.395,6.6603,16.4725,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,17.0777,24.7697,38.4048,0.0244,0.0353,0.0548,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,74.3089665558121,74.30896655582433,0,0.659,28.7604,0.0,0.0,profound,elevated,average,6,4,48,2,,[1.5769202978440973e-09]
